text,emotion
"Looking back, I slammed the door so hard when my brother said that ridiculous thing. I'm still processing everything.",Anger
I need to vent — I wish I could turn back time and prevent the proposal from happening. Just needed to share this.,Sad
"I just sat in the dark, too sad to move or do anything.",Sad
I am really happy today.,Happy
"Somehow, I danced around the room when I heard the amazing news. I'll figure it out.",Happy
"At this point, my mother surprised me today and I couldn't stop smiling all day. It's just too much.",Happy
I need to vent — Thinking about the situation fills me with an indescribable sadness.,Sad
"Thinking about it now, I went for a walk in the evening to clear my head a bit. It's just too much.",Normal
I am profoundly sad.,Sad
"Thinking about it now, The silence in the house since the game is unbearable. It is what it is.",Sad
I am brilliantly happy.,Happy
"Somehow, my mother never listens and it drives me absolutely insane. I needed to get that off my chest.",Anger
"Honestly, my mother left without saying goodbye and it broke me. I don't know what to do.",Sad
I am uncontrollably angry.,Anger
"No one told me but Today marks the happiest day of my life because of the deadline. Life goes on, I suppose.",Happy
"Thinking about it now, I confronted my friend about this because enough is enough. I don't know what to do.",Anger
Losing he has left a hole in my heart that won't heal. Just needed to share this.,Sad
"Looking back, I finished my work for the day and had some dinner. I'm still processing everything.",Normal
I am okay.,Normal
I am as usual.,Normal
I went for a walk in the evening to clear my head a bit. It's just too much.,Normal
I am furious.,Anger
I'm furious!,Anger
"At this point, Today reminded me how much beauty there is in everyday moments.",Happy
"I spent the afternoon organizing some files on my computer. Life goes on, I suppose.",Normal
"Thinking about it now, The silence in the house since the situation is unbearable.",Sad
I am super happy.,Happy
"At this point, That was the most infuriating thing my colleague could have ever done.",Anger
"At this point, my teammate never listens and it drives me absolutely insane. It's just too much.",Anger
I always knew that I went for a walk in the evening to clear my head a bit. It is what it is.,Normal
"I have to say, This is absolutely reckless, I'm so furious right now. It is what it is.",Anger
my coworker was my whole world and now I don't know who I am. I needed to get that off my chest.,Sad
"At this point, My eyes are swollen from all the crying I've done this week. I'm still processing everything.",Sad
"Right now, I threw the papers across the room when I heard the news. I'm still processing everything.",Anger
"At this point, I went to the store today to pick up a few things we needed. I needed to get that off my chest.",Normal
"There wasn't much happening today, just the usual routine. I don't know what to do.",Normal
No one told me but I grabbed lunch and worked through some pending items. I'm still processing everything.,Normal
I spent the afternoon organizing some files on my computer. I needed to get that off my chest.,Normal
"Honestly, That was the most horrible thing my supervisor could have ever done. Just needed to share this.",Anger
I cried myself to sleep again last night because of the conference. I needed to get that off my chest.,Sad
"To be honest, Why does he always find a way to ruin everything? I'm still processing everything.",Anger
I am irritated beyond belief.,Anger
"Honestly, my teammate made me laugh so hard today, I love spending time together. Just needed to share this.",Happy
"Thinking about it now, The afternoon was quiet and I got some reading done. And that's just how it is.",Normal
"I have to say, Seeing my father's belongings just makes the sadness worse.",Sad
"Somehow, This is absolutely inconsiderate, I'm so furious right now. I needed to get that off my chest.",Anger
I am elated.,Happy
I am not bad.,Normal
"I have to say, I made some coffee and started going through my emails.",Normal
I am just okay.,Normal
Everything is falling into place and I couldn't be more grateful. I don't know what to do.,Happy
I feel amazing.,Happy
"Thinking about it now, I spent the afternoon organizing some files on my computer. I needed to get that off my chest.",Normal
"Honestly, Every little thing today felt magical and full of possibility. And that's just how it is.",Happy
"Looking back, I've had enough of my partner disrespecting me every single day.",Anger
"At this point, I miss the way things used to be before all of this happened. Just needed to share this.",Sad
"Thinking about it now, We had a standard team meeting to go over the week's tasks. I'll figure it out.",Normal
I always knew that I feel content and at peace with where my life is right now. I'll figure it out.,Happy
"Somehow, my neighbor mentioned they might drop by later this week. I'm still processing everything.",Normal
"Somehow, I'm absolutely thrilled about the conference, it's the best news ever! I'm still processing everything.",Happy
"I always knew that The afternoon was quiet and I got some reading done. Life goes on, I suppose.",Normal
No one told me but I've been grieving this loss for weeks and it hasn't gotten easier.,Sad
"Right now, I feel like a part of me died when work happened. Life goes on, I suppose.",Sad
"To be honest, I grabbed lunch and worked through some pending items. And that's just how it is.",Normal
"Right now, I checked in with he and everything seems to be in order. Life goes on, I suppose.",Normal
"Right now, I yelled because I couldn't contain my frustration anymore. I'm still processing everything.",Anger
"I feel hopeless and don't know how things will ever get better. Life goes on, I suppose.",Sad
