text,emotion
"I mean, I cannot BELIEVE this happened! It's too much.",Anger
I got a written warning for something my supervisor told me to do.,Anger
I can't BELIEVE how amazing this is!,Happy
"To be real, My blood is boiling right now. I needed to say that.",Anger
"Right now, Everything is just... fine, I guess. All good.",Normal
"I have to say, Everything in this house still smells like them and I can't move on.",Sad
"Honestly, I miss who I was before life got this complicated. I needed to get that out.",Sad
I go through the motions but I don't actually feel present.,Sad
"Lately, I keep typing their name before I remember I can't send it. I'll get through it.",Sad
"I have to say, I have people who love me and that alone makes me happy. I'll remember this.",Happy
"To be real, I miss the feeling of looking forward to things. I don't know what to do.",Sad
"Great, so my feelings don't matter. Got it.",Anger
"Honestly, Everything ticked along like clockwork today. All good.",Normal
"I have to say, A stranger was kind to me today and it made me so happy. Best feeling ever.",Happy
My colleague was practically floating after getting the promotion.,Happy
I keep expecting to see them and then remembering they're gone.,Sad
I did something today that I once thought was impossible. I'm so grateful.,Happy
"Genuinely, He beamed with pride when he crossed the finish line. I needed this.",Happy
The driver behind me was honking for no reason and I was fuming.,Anger
"For now, The world felt steady and ordinary and I was okay with that. That's about it.",Normal
"Lately, I can't explain why I'm sad — I just am. I'll get through it.",Sad
"Truthfully, He said he was fine but his eyes told a different story. It's really hard.",Sad
"Honestly, She said goodbye with a sadness that lingered. I just needed to say that.",Sad
"Lately, You left and now I don't know how to be okay.",Sad
I was publicly humiliated by my boss in front of the whole team. Period.,Anger
"At this point, My patience has completely burned out. It's too much.",Anger
"Truthfully, It's just... a lot right now. I needed to get that out.",Sad
"Right now, Oh great, another thing going wrong. How wonderful. I'm done.",Anger
"All in all, Sab theek hai, just a normal day yaar. Nothing more to add.",Normal
"I'm not gonna lie, He beamed with pride when he crossed the finish line. I needed this.",Happy
I keep typing their name before I remember I can't send it.,Sad
"Right now, She radiated pure joy on her wedding day. Best feeling ever.",Happy
"At this point, Oh great, another thing going wrong. How wonderful. It's too much.",Anger
"I mean, My colleague was irate and everyone could feel it. I needed to say that.",Anger
I was fuming the entire drive home. Enough is enough.,Anger
"At this point, Dear diary, today I snapped and I'm not proud of it but I was so angry.",Anger
"For now, I checked tomorrow's schedule and set my alarm. Onwards.",Normal
"Truly, She stormed out without saying a word. I'm done.",Anger
"At this point, I was fuming the entire drive home. Enough is enough.",Anger
She said goodbye with a sadness that lingered.,Sad
"To be fair, I submitted the assignment before the deadline, all good.",Normal
"I have to say, You never listen and it makes me furious. It's too much.",Anger
I listened to some music and wound down for the night. Nothing more to add.,Normal
"Right now, Totally fine. Everything is completely fine. Sure. I just can't take it.",Anger
"Right now, Everything was where it was supposed to be. Nothing more to add.",Normal
"All in all, The day passed like water — smooth and unremarkable. Just another day.",Normal
"Truly, Pure bliss. I'm so grateful.",Happy
Journal entry: today was hard. Really hard.,Sad
"I have to say, I feel like a volcano about to erupt. It's too much.",Anger
"Genuinely, I looked in the mirror today and felt genuinely proud. I'll remember this.",Happy
"Today, I am SO HAPPY! Life is good.",Happy
"Right now, I went to call them and stared at my phone for ten minutes.",Sad
"Truly, I got a written warning for something my supervisor told me to do. Period.",Anger
"Generally speaking, I watched one episode and then turned off the TV. Just another day.",Normal
Deeply broken.,Sad
"Genuinely, I'm THRILLED beyond words! I'll remember this.",Happy
"Generally speaking, Just okay. That's about it.",Normal
"Truly, It's interesting how some people just don't care.",Anger
"I have to say, I felt grateful for my health today and it made me happy. I'll remember this.",Happy
"To be real, The traffic was so bad I arrived an hour late and I was furious. I just can't take it.",Anger
"Right now, I revised my notes after class as usual. That's about it.",Normal
"All in all, Everything is just... fine, I guess. Nothing more to add.",Normal
Really sad.,Sad
"Honestly, My patience has completely burned out.",Anger
"I mean, I am SO DONE! Enough is enough.",Anger
"All in all, It's just another day, you know... nothing special. Just another day.",Normal
"Right now, I got a written warning for something my supervisor told me to do. Enough is enough.",Anger
"Truthfully, I am SO SAD! It's really hard.",Sad
"At this point, Some idiot nearly ran a red light and almost hit me. Enough is enough.",Anger
Pure rage.,Anger
"To be real, Dear diary, today I snapped and I'm not proud of it but I was so angry. Period.",Anger
"The exam is next week, I'm preparing steadily. Onwards.",Normal
"I have to say, I hung up the phone because I was too angry to speak. It's too much.",Anger
"I have to say, You left and now I don't know how to be okay. I needed to get that out.",Sad
"Overall, I journaled a little and then fell asleep. Onwards.",Normal
"At this point, I guess some people just do whatever they want. I just can't take it.",Anger
I stormed out of the office yesterday out of pure rage.,Anger
"At this point, I felt a fire inside me I could not put out. I just can't take it.",Anger
"Truthfully, I feel like a candle that has slowly burned out. I needed to get that out.",Sad
"I'm not gonna lie, I felt grateful for my health today and it made me happy. I'll remember this.",Happy
"Right now, They haven't smiled in days and it's worrying. It's really hard.",Sad
"Lately, I feel like I'm carrying a thousand bricks on my chest. I'll get through it.",Sad
"Generally speaking, All good. Nothing more to add.",Normal
"I got the good news, ekdam khush hoon!",Happy
"Today, I overcame something huge and the relief and pride are overwhelming.",Happy
She clenched her jaw and walked away in anger.,Anger
"Right now, He said it was the happiest moment of his entire life.",Happy
"Truthfully, I had to write this down because the sadness feels unbearable tonight. I don't know what to do.",Sad
"To be real, The sadness sits on my chest like a stone. It's really hard.",Sad
I felt a fire inside me I could not put out. I needed to say that.,Anger
"I have to say, They raised their voice without meaning to. Period.",Anger
"Honestly, Done. Finished. Furious. I just can't take it.",Anger
"Honestly, I miss the person I was before the hard things happened.",Sad
"Right now, I need to write this down before I explode — I am absolutely furious. Period.",Anger
Everything takes twice the effort it used to.,Sad
"School was fine today, nothing special happened.",Normal
"Today, You believed in me when I didn't believe in myself.",Happy
"If I'm being honest, I was okay and then a song came on and I fell apart. I needed to get that out.",Sad
"For now, I listened to some music and wound down for the night. That's about it.",Normal
"Truthfully, I CAN'T stop crying!",Sad
"I'm not gonna lie, I'm so grateful for the people in my life right now. I'll remember this.",Happy
"Generally speaking, It was neither a good day nor a bad day — just a day. That's about it.",Normal
"I'm not gonna lie, A stranger was kind to me today and it made me so happy. I needed this.",Happy
"Genuinely, I was having a bad week and this completely turned it around.",Happy
"Honestly, Nothing unusual. Just another day.",Normal
"For now, Everything was as expected from the moment I woke up.",Normal
"Truly, I was so angry yesterday I couldn't think straight. Enough is enough.",Anger
"Right now, I genuinely did not expect today to go this well. Best feeling ever.",Happy
